count,type,bath,bed,car,suburb,latitude,longitude,auction,private_treaty,prior_to_auction,year,price,offence_count
12,House,2,3,2,research,-37.70470743,145.1811549,7,4,1,2016,929083,2017
2,ApartmentUnitFlat,1,2,1,research,-37.70183615,145.1831285,2,0,0,2017,588250,1154
9,House,2,3,2,research,-37.70521413,145.1831887,4,5,0,2017,1463333,1154
12,House,2,4,2,research,-37.70620613,145.1852329,2,9,1,2018,1376958,1036
14,House,2,3,2,research,-37.70466379,145.1805665,0,14,0,2019,990114,991
2,Townhouse,1,3,2,research,-37.70308655,145.180664,0,2,0,2019,737500,991
17,House,2,4,2,research,-37.70250519,145.1803711,2,15,0,2020,1316016,1208
45,ApartmentUnitFlat,1,2,1,reservoir,-37.71396136,145.0115934,13,32,0,2011,354255,2907
144,House,1,2,1,reservoir,-37.7162941,145.0092032,64,78,2,2011,538093,2907
11,Townhouse,1,2,1,reservoir,-37.71032065,145.0025439,2,9,0,2011,468590,2907
51,ApartmentUnitFlat,1,2,1,reservoir,-37.71195195,145.0134708,17,34,0,2012,339519,3456
132,House,1,3,1,reservoir,-37.71307414,145.0088978,58,73,1,2012,485360,3456
17,Townhouse,1,2,1,reservoir,-37.71048206,145.0142141,6,11,0,2012,409617,3456
49,ApartmentUnitFlat,1,2,1,reservoir,-37.71360208,145.0105748,20,29,0,2013,352943,3210
140,House,1,2,1,reservoir,-37.714056,145.0070442,76,63,1,2013,508242,3210
11,Townhouse,1,2,1,reservoir,-37.71609886,145.0139397,5,6,0,2013,384136,3210
69,ApartmentUnitFlat,1,2,1,reservoir,-37.71375233,145.0136669,18,51,0,2014,404467,3742
118,House,1,3,1,reservoir,-37.71197739,145.0080872,59,59,0,2014,547554,3742
11,Townhouse,1,2,1,reservoir,-37.71197325,145.0142694,5,6,0,2014,451500,3742
52,ApartmentUnitFlat,1,2,1,reservoir,-37.7137911,145.0117282,17,34,1,2015,360623,4631
129,House,1,3,1,reservoir,-37.71401329,145.0083041,67,58,4,2015,600598,4631
18,Townhouse,1,2,1,reservoir,-37.71302552,145.0170347,4,13,1,2015,393583,4631
55,ApartmentUnitFlat,1,2,1,reservoir,-37.713998,145.0129065,19,35,1,2016,405623,4364
116,House,1,3,2,reservoir,-37.71325363,145.0100265,77,39,0,2016,665709,4364
25,Townhouse,1,2,1,reservoir,-37.71837331,145.0153034,15,10,0,2016,520000,4364
42,ApartmentUnitFlat,1,2,1,reservoir,-37.7125364,145.0151092,23,18,1,2017,478940,4555
117,House,1,3,2,reservoir,-37.71316269,145.0095902,80,28,9,2017,840967,4555
41,Townhouse,1,2,1,reservoir,-37.71305093,145.0143382,17,22,2,2017,586926,4555
43,ApartmentUnitFlat,1,2,1,reservoir,-37.71404266,145.0133957,25,16,2,2018,503304,4388
123,House,1,3,1,reservoir,-37.71347467,145.0077389,73,41,9,2018,885362,4388
31,Townhouse,1,2,1,reservoir,-37.71256876,145.013024,18,12,1,2018,610758,4388
55,ApartmentUnitFlat,1,1,1,reservoir,-37.7150613,145.0099032,25,28,2,2019,461138,4145
110,House,1,3,2,reservoir,-37.71285067,145.0100568,54,56,0,2019,740073,4145
34,Townhouse,1,2,1,reservoir,-37.71538787,145.0101973,18,16,0,2019,563308,4145
61,ApartmentUnitFlat,1,2,1,reservoir,-37.71365982,145.0108222,27,32,2,2020,514864,5010
100,House,1,3,2,reservoir,-37.70957602,145.0056576,45,52,3,2020,833082,5010
38,Townhouse,1,2,1,reservoir,-37.71059091,145.0113442,19,19,0,2020,627473,5010
55,ApartmentUnitFlat,1,1,1,richmond,-37.82232245,145.0006216,34,21,0,2011,515959,4146
95,House,1,2,0,richmond,-37.82301092,145.0006993,67,27,1,2011,852192,4146
7,Townhouse,2,2,1,richmond,-37.81922554,144.9966864,1,6,0,2011,994571,4146
79,ApartmentUnitFlat,1,1,1,richmond,-37.8204134,145.0024449,39,40,0,2012,466918,4151
116,House,1,2,0,richmond,-37.82162655,145.001003,87,29,0,2012,857575,4151
5,Townhouse,1,2,1,richmond,-37.82149032,145.0046478,3,2,0,2012,892800,4151
78,ApartmentUnitFlat,1,1,1,richmond,-37.82048389,145.0018828,48,29,1,2013,478719,4156
106,House,1,2,0,richmond,-37.82052408,145.0017711,82,24,0,2013,891282,4156
15,Townhouse,1,2,1,richmond,-37.82071053,145.0015279,9,6,0,2013,793700,4156
82,ApartmentUnitFlat,1,1,1,richmond,-37.81994898,145.0013044,44,38,0,2014,500865,4003
95,House,1,2,1,richmond,-37.82089701,145.0024305,69,26,0,2014,996051,4003
23,Townhouse,1,2,1,richmond,-37.81940483,145.0017719,17,6,0,2014,936130,4003
99,ApartmentUnitFlat,1,1,1,richmond,-37.82054535,145.0019298,51,47,1,2015,543411,4452
83,House,1,2,0,richmond,-37.82100911,145.0020919,69,14,0,2015,1167289,4452
17,Townhouse,2,2,1,richmond,-37.82254018,145.0034384,13,4,0,2015,1051617,4452
101,ApartmentUnitFlat,1,1,1,richmond,-37.8200515,145.002651,36,65,0,2016,541068,4558
85,House,1,2,0,richmond,-37.8219999,145.0022069,73,12,0,2016,1325361,4558
14,Townhouse,1,2,1,richmond,-37.81901391,145.0024477,12,2,0,2016,1063750,4558
106,ApartmentUnitFlat,1,1,1,richmond,-37.81908663,145.0025358,45,61,0,2017,560661,4682
74,House,1,2,0,richmond,-37.8222931,145.0025185,55,19,0,2017,1503939,4682
20,Townhouse,2,2,1,richmond,-37.81846733,145.0011759,15,5,0,2017,1167715,4682
101,ApartmentUnitFlat,1,1,1,richmond,-37.8189305,145.0018724,37,63,1,2018,580204,4998
72,House,1,2,1,richmond,-37.82059388,145.0014508,55,17,0,2018,1546131,4998
27,Townhouse,1,2,1,richmond,-37.8182057,145.0023129,22,5,0,2018,1077925,4998
107,ApartmentUnitFlat,1,1,1,richmond,-37.81901084,145.0015624,32,74,1,2019,586015,4407
67,House,1,2,0,richmond,-37.82081876,145.0014473,42,25,0,2019,1269647,4407
20,Townhouse,1,2,1,richmond,-37.8190457,145.0032146,10,10,0,2019,1117175,4407
99,ApartmentUnitFlat,1,1,1,richmond,-37.81880701,145.0014928,32,66,1,2020,592298,5058
73,House,1,2,0,richmond,-37.82144237,145.000823,31,41,1,2020,1467897,5058
24,Townhouse,1,2,1,richmond,-37.8205392,145.003432,14,9,1,2020,1143062,5058
13,House,1,3,1,riddells creek,-37.45518945,144.6832775,1,12,0,2011,477538,127
20,House,2,3,2,riddells creek,-37.45614849,144.6822726,3,17,0,2012,550700,92
2,ApartmentUnitFlat,1,2,1,riddells creek,-37.4585876,144.6759,0,2,0,2013,285000,103
26,House,1,3,2,riddells creek,-37.45381871,144.6811255,0,26,0,2013,515153,103
4,ApartmentUnitFlat,1,2,1,riddells creek,-37.4572985,144.6710665,0,4,0,2014,285000,110
50,House,1,3,2,riddells creek,-37.45163076,144.6800132,10,40,0,2014,556880,110
2,ApartmentUnitFlat,1,2,2,riddells creek,-37.46057,144.6787,0,2,0,2015,305000,94
60,House,1,3,2,riddells creek,-37.45865866,144.6779845,8,52,0,2015,546433,94
66,House,1,3,2,riddells creek,-37.45637405,144.6793848,2,62,2,2016,634715,97
4,ApartmentUnitFlat,2,3,2,riddells creek,-37.459815,144.683449,0,4,0,2017,475000,141
66,House,1,3,3,riddells creek,-37.45503247,144.6819375,8,58,0,2017,710227,141
6,ApartmentUnitFlat,1,3,1,riddells creek,-37.45941093,144.6816813,0,6,0,2018,488333,131
60,House,2,3,3,riddells creek,-37.45350649,144.682161,4,56,0,2018,800916,131
10,ApartmentUnitFlat,1,2,1,riddells creek,-37.46010134,144.6777896,0,10,0,2019,491000,109
64,House,1,3,3,riddells creek,-37.4538729,144.6777156,4,60,0,2019,787703,109
30,House,2,3,3,riddells creek,-37.45726215,144.6821154,0,30,0,2020,840633,95
27,ApartmentUnitFlat,1,2,1,ringwood,-37.81171022,145.2295364,1,26,0,2011,376835,2766
47,House,1,3,1,ringwood,-37.80802943,145.2341032,6,41,0,2011,519945,2766
11,Townhouse,1,2,1,ringwood,-37.81259222,145.2339654,0,11,0,2011,473671,2766
28,ApartmentUnitFlat,1,2,1,ringwood,-37.81549429,145.2277454,5,23,0,2012,342183,3168
48,House,1,3,1,ringwood,-37.81244913,145.2324894,6,41,0,2012,499213,3168
38,ApartmentUnitFlat,1,2,1,ringwood,-37.81370275,145.2302055,3,35,0,2013,362401,2868
75,House,1,3,1,ringwood,-37.80795736,145.2348961,18,57,0,2013,536160,2868
4,Townhouse,1,2,1,ringwood,-37.80350187,145.2369385,0,4,0,2013,478750,2868
44,ApartmentUnitFlat,1,2,1,ringwood,-37.81455379,145.2301772,6,38,0,2014,440742,3183
75,House,1,3,1,ringwood,-37.80796609,145.2352979,41,34,0,2014,711586,3183
7,Townhouse,1,2,1,ringwood,-37.82521143,145.2298736,1,6,0,2014,571714,3183
